Type,Test,countmaxDOWN,countmaxUP,countminDOWN,countminUP,countmeanDOWN,countmeanUP,countvarDOWN,countvarUP,indexmin,indexmax,indexmean,minminmin,minminmax,minminmean,minmaxmin,minmaxmax,minmaxmean,minmeanmin,minmeanmax,minmeanmean,maxminmin,maxminmax,maxminmean,maxmaxmin,maxmaxmax,maxmaxmean,maxmeanmin,maxmeanmax,maxmeanmean,meanminmin,meanminmax,meanminmean,meanmaxmin,meanmaxmax,meanmaxmean,meanmeanmin,meanmeanmax,meanmeanmean,"('lostPackets', 'sum')","('lostPackets', 'mean')","('timesForwarded', 'sum')","('timesForwarded', 'max')","('timesForwarded', 'mean')","('timesForwarded', 'var')",entopy_input,min_input,max_input,mean_input,var_input,entopy_output,min_output,max_output,mean_output,var_output,min_diff,max_diff,mean_diff,var_diff,entopy_normolized,min_normolized,max_normolized,mean_normolized,var_normolized,src_count,dst_count
100,69,2,37,2,32,2,35,0,5,396,401,398.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,7,2,37,2,32,2,35,0,5,402,407,404.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,70,2,37,2,32,2,35,0,5,408,413,410.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,71,2,37,2,32,2,35,0,5,414,419,416.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,72,2,37,2,32,2,35,0,5,420,425,422.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,73,2,37,2,32,2,35,0,5,426,431,428.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,74,2,37,2,32,2,35,0,5,432,437,434.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,75,2,37,2,32,2,35,0,5,438,443,440.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,76,2,37,2,32,2,35,0,5,444,449,446.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,77,2,37,2,32,2,35,0,5,450,455,452.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,78,2,37,2,32,2,35,0,5,456,461,458.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,79,2,37,2,32,2,35,0,5,462,467,464.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,8,2,37,2,32,2,35,0,5,468,473,470.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,80,2,37,2,32,2,35,0,5,474,479,476.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,81,2,37,2,32,2,35,0,5,480,485,482.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,82,2,37,2,32,2,35,0,5,486,491,488.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,83,2,37,2,32,2,35,0,5,492,497,494.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,84,2,37,2,32,2,35,0,5,498,503,500.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,85,2,37,2,32,2,35,0,5,504,509,506.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,86,2,37,2,32,2,35,0,5,510,515,512.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,87,2,37,2,32,2,35,0,5,516,521,518.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,88,2,37,2,32,2,35,0,5,522,527,524.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,89,2,37,2,32,2,35,0,5,528,533,530.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,9,2,37,2,32,2,35,0,5,534,539,536.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,90,2,37,2,32,2,35,0,5,540,545,542.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,91,2,37,2,32,2,35,0,5,546,551,548.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,92,2,37,2,32,2,35,0,5,552,557,554.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,93,2,37,2,32,2,35,0,5,558,563,560.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,94,2,37,2,32,2,35,0,5,564,569,566.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,95,2,37,2,32,2,35,0,5,570,575,572.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,96,2,37,2,32,2,35,0,5,576,581,578.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,97,2,37,2,32,2,35,0,5,582,587,584.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,98,2,37,2,32,2,35,0,5,588,593,590.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
100,99,2,37,2,32,2,35,0,5,594,599,596.5,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,1,1,1,1,3,2.1666666666666665,1.0,1.4,1.2047619047619047,0,0,22,22,2.75,60.5,1.2590205373074228,2.0,19.0,11.75,50.916666666666664,0.9734583120995157,1.0,21.0,8.75,86.91666666666667,-7.0,17.0,3.0,101.33333333333333,1.0993981563446316,1.0,25.0,11.0,101.33333333333333,27,18
